# Global Carbon Budget 2020 — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1958.
# Uncertainties: see the original papers for uncertainties
# Cite as:  Friedlingstein et al (2020; see summary tab)
# Fossil fuel combustion and cement production emissions:  Friedlingstein et al. (2020)
# Land-use change emissions as average of three bookkeeping models: Houghton, R. A. and Nassikas, A. A.: Global and regional fluxes of carbon from land use and land cover change 1850-2015, Global Biogeochemical Cycles, 31, 456-472, 2017;  Hansis, E., Davis, S. J., and Pongratz, J.: Relevance of methodological choices for accounting of land use change carbon fluxes, Global Biogeochemical Cycles, 29, 1230-1246, 2015.
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink (1781-1958) is the average of the two diagnostic ocean models: DeVries, T.: The oceanic anthropogenic CO2 sink: Storage, air-sea fluxes, and transports over the industrial era, Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S., Tanhua, T., Mikaloff Fletcher, S. E., Gerber, M., Doney, S. C., Graven, H. D., Gruber, N., McKinley, G. A., Murata, A., Rios, A. F., and Sabine, C. L.: Global ocean storage of anthropogenic carbon, Biogeosciences, 10, 2169-2191, 2013. The ocean CO2 sink (1959-2019) is the average of several global ocean biogeochemistry models used in GCB2020.
# The land sink is the average of several dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# Cement carbonation is the average of two estimates: Friedlingstein et al. (2020)
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
#
#
#
# Generated with openclimatedata 0.33 from the GCB Excel file from 10.18160/gcp-2020
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1911,0.843404071,1.20436143047078,0.72398,0.570295,0.372423185859149,,0.381067315611631
1912,0.883308351,1.19905278080495,0.754508,0.57396,0.483373681603971,,0.27051945020097923
1913,0.955863867,1.19666199307251,0.787792,0.582225,0.765115728877678,,0.01739313119483188
1914,0.867328536,1.18388742978668,0.813868,0.58512,0.79964822950194,,-0.14742026371526007
1915,0.855609323,1.18018064310201,0.834432,0.593875,0.628820987496149,,-0.021338021394138873
1916,0.923280698,1.17346304805755,0.846092,0.596995,1.03034847050649,,-0.37669172444894017
1917,0.965775777,1.1714040017217,0.84694,0.6049,1.55665747789026,,-0.8713176991685598
1918,0.952127748,1.16837846664683,0.834432,0.612745,0.792511854414719,,-0.11918263976788923
1919,0.825731353,1.17142477700551,0.807932,0.61601,0.0712330261630717,,0.5019811038424381
1920,0.960261227,1.21163515765635,0.774224,0.62373,1.18517961103935,,-0.41123722638299987
1921,0.842828668,1.24223111895243,0.747936,0.63178,1.02946463124871,,-0.32412084429627996
1922,0.884268695,1.25932959275309,0.731824,0.634325,0.601520109027596,,0.17592917872549407
1923,1.003443536,1.26946176679993,0.725464,0.642225,0.975708774328487,,-0.07049247152855742
1924,1.006921504,1.27987383159129,0.72716,0.644645,0.57416184430664,,0.34082849128465
1925,1.014294863,1.28778350367737,0.732248,0.65195,0.81780980188363,,0.1000705647937401
1926,0.995891945,1.29277571890513,0.744544,0.654085,0.344851658284107,,0.5451870056210233
1927,1.08770219,1.29726673405456,0.760444,0.655995,0.981201627527699,,-0.012671703473139395
1928,1.082560274,1.30012165598043,0.778464,0.662745,0.475897997596866,,0.4655749323835642
1929,1.162619043,1.29854788223775,0.789488,0.66403,0.59594903836856,,0.4116998868691901
1930,1.071881428,1.35313135553233,0.790548,0.665485,0.630950383184211,0.002353802,0.3356755983481192
1931,0.955814798,1.39604401334635,0.789912,0.666855,0.0235328793867068,0.002166118,0.8693928139596434
1932,0.8618110205,1.41456259904734,0.788428,0.67242,0.579493932607252,0.0018357565,0.2341959304400879
1933,0.9072381315,1.43851028692881,0.786096,0.67314,0.664309652162724,0.0018664805,0.22033628576608616
1934,0.98586371,1.45871426756795,0.782068,0.673565,0.846257803367757,0.002205763,0.14048141120019295
1935,1.0341973775,1.47199028857167,0.773588,0.673935,0.568225504508097,0.0025385485,0.4879006130635729
1936,1.136147923,1.48989655376434,0.757688,0.673925,0.398016154533406,0.002669015,0.7937463072309342
1937,1.214376419,1.50109127117411,0.73776,0.673775,0.571541409289289,0.003189724,0.7292015568848212
1938,1.1424806355,1.51238195276387,0.71338,0.673425,0.667713497953905,0.0034387785,0.5969053118099653
1939,1.208354889,1.51681753424581,0.67098,0.673255,1.1465814677713,0.003651715,0.23070424047450938
1940,1.3209354365,1.54197805806986,0.606108,0.673305,0.985498375790086,0.0034027905,0.594599328279774
1941,1.350319707,1.55766639240773,0.52258,0.66803,0.395866613524645,0.003605287,1.3179041988830853
1942,1.345142165,1.55516338628896,0.4293,0.66835,0.89648101354078,0.003372568,0.9028019697481797
1943,1.3678303955,1.54871650023142,0.3339,0.668845,0.986194674833991,0.0032007155,0.924406505397429
1944,1.390767388,1.54263300721741,0.259276,0.66985,0.142044303571271,0.002721619,1.859508472646139
1945,1.1563618685,1.5314227238032,0.214332,0.671235,0.634513532927673,0.0025027965,1.1652012628755268
1946,1.261884458,1.52339305328878,0.203096,0.678325,0.49078257991282,0.003092506,1.40998142537596
1947,1.396876194,1.52030305344645,0.214968,0.681085,1.17084857455997,0.003570292,0.8467073808864802
1948,1.469123592,1.50523945398712,0.249948,0.68902,0.954503095472483,0.004173151,1.076718799514637
1949,1.426721462,1.48534410168203,0.302948,0.69308,0.576961755230975,0.004744872,1.3343309364510552
1950,1.6086959685,1.56766334527842,0.362096,0.702545,1.78646864000033,0.0054604765,0.3197891972780899
1951,1.734959827,1.61770548155721,0.418488,0.71233,0.655870050813865,0.006148459,1.559828798743345
1952,1.7580555105,1.64100035107167,0.479332,0.7284,-0.00166367242075936,0.0067268435,2.186260690492429
1953,1.806907552,1.6654021429367,0.547384,0.74464,1.02287135489065,0.007473365,1.14994097504605
1954,1.8452669865,1.6910240588328,0.622008,0.756845,0.902605526938804,0.0082287295,1.2466037888939956
1955,2.0224472035,1.71258614982351,0.699176,0.76967,1.66463761659718,0.0091098465,0.59243989022633
1956,2.1528965395,1.73928196788279,0.774436,0.78329,2.19972141525419,0.0099437155,0.12478737662859979
1957,2.2237669595,1.7589348406957,0.869836,0.792965,0.872134627948863,0.0106407905,1.437125381746836
1958,2.2866228625,1.78165937998962,1.01972,0.807815,0.137356766592934,0.0113988755,2.0919916003966854
1959,2.415,1.80419987302399,2.0448,0.8613677600284719,0.676650371939295,0.0126837305,0.6236980105562236
1960,2.548,1.65944063343302,1.5123,0.8390964986789451,1.25895017101602,0.0138387995,0.583255164238055
1961,2.553,1.5936361338857,1.6614,0.7165157788158604,0.659996588846099,0.0147264635,1.0939973027237404
1962,2.644,1.55592163940938,1.1928,0.7684019670510992,1.40881375541117,0.0158710075,0.8140349094471112
1963,2.794,1.51124295499674,1.2141,0.9173647451776676,1.02272744975087,0.016862708,1.1341880520682024
1964,2.939,1.46746775847626,1.0437,1.1113255525543564,1.53036223162738,0.018451229,0.702628745294524
1965,3.076,1.4221802365977,2.343,1.2309506893908972,0.481126361080666,0.019485973,0.423617213126137
1966,3.219,1.39184541609955,2.343,1.1881256406512233,1.43432547594259,0.0209148425,-0.3755205429942635
1967,3.322,1.37336576034037,1.2993,0.9948415743172385,1.64035639145347,0.0219524775,0.7389153170696621
1968,3.503,1.36683505549621,2.1087,1.0675975450682718,2.36792484263715,0.023532643,-0.6979199752092113
1969,3.737,1.37270377065023,2.8116,1.1083964995285946,0.747424737075609,0.0249665225,0.41731601154602693
1970,4.047,1.35837756393687,2.4069,1.0327881693546896,0.724400208148624,0.026489823,1.2147993634335568
1971,4.21,1.33588989529927,1.5549,1.0972820569079396,2.28485494871295,0.02799151,0.5808613796783805
1972,4.406,1.30632923898824,3.1311,1.3335998151029456,1.32041187691661,0.0304854505,-0.10326790353131614
1973,4.64,1.29783764143371,3.1098,1.3008105041228921,1.79557164657734,0.032610441,-0.3009549502665222
1974,4.62,1.26856541127523,1.4484,1.2139213155453064,3.54673077833522,0.033395811,-0.3538824936052952
1975,4.613,1.25311808580271,2.6199,1.1759591561024993,2.40694626147316,0.0341044325,-0.3707917642729482
1976,4.858,1.23498220385233,2.0661,1.2820402294813853,2.86866464001421,0.0360669675,-0.15988963314326593
1977,4.991,1.22052407177989,4.0896,1.3903840301462687,1.58170834931265,0.038465278,-0.8886335856790292
1978,5.174,1.1927833299586,2.7477,1.4467608211209464,2.55177527434166,0.041111291,-0.4205640565040061
1979,5.312,1.16301571244049,4.5582,1.3215336785386855,1.61906781977029,0.04259889,-1.0663846758684852
1980,5.286,1.19715340314229,3.621,1.6335833126806323,0.781741083113306,0.043860727,0.40296828034835075
1981,5.142,1.21240574124983,2.41074,1.6169517496686165,2.25925216584506,0.0447408265,0.02272099923615345
1982,5.104,1.21370488816728,2.1771,1.7093406769060586,1.78628260420098,0.045586188,0.5993954190602414
1983,5.152,1.24457010687225,3.89754,1.8654547759591962,0.673791906132444,0.047107128,-0.0873237032193897
1984,5.302,1.2784823650339,2.75058,1.7311343942300657,2.83626263318054,0.0485571165,-0.7860517788767059
1985,5.49,1.29535135136278,3.4515,1.628534954799948,2.70710873872967,0.049960639,-1.0517529811668378
1986,5.568,1.31905264666687,2.27268,1.7007639968018486,2.34925973660368,0.0523364165,0.5120124967613424
1987,5.749,1.34011678659071,5.75604,1.8072158620246443,0.823984787224092,0.054798024,-1.3529218866580264
1988,5.968,1.3696194800551,4.78962,1.70761160757359,2.19666844897492,0.058076626,-1.4143572024934108
1989,6.057,1.39144063838612,2.89926,1.6653753327251632,3.51231408025253,0.058036534,-0.6865453085915723
1990,6.195,1.35895926382174,2.64438,1.7926782349487058,2.62153441637774,0.0575038695,0.4378627429952947
1991,6.324,1.34743045428524,1.63548,1.90427645982539,2.21480813015168,0.0610532175,1.8558126468081686
1992,6.126,1.34953376609171,1.51866,2.1310074107327446,2.29011319685016,0.0619162185,1.4738369400088063
1993,6.191,1.35110419940137,2.4957,2.0693164039606153,3.1016119433289,0.0661676055,-0.19069175338814448
1994,6.235,1.34476050928269,3.56832,1.9296573393514744,1.79053842372903,0.0698137095,0.22143103670218545
1995,6.368,1.33515000243478,4.33296,1.9241048860052363,2.02042459389042,0.073664287,-0.648003764460876
1996,6.564,1.31819659450961,2.25144,1.8790207011574422,3.07376003478868,0.076577975,0.6013978835634874
1997,6.602,1.78843772655996,4.1949,1.98570898824023,3.26362029472655,0.079486562,-1.1332781184068184
1998,6.581,1.24643249971517,6.04278,2.1000041077418548,1.94182355306986,0.0804618685,-2.337637029596544
1999,6.668,1.23020562252553,2.8674,1.9083523221544785,3.53765475543563,0.0834296145,-0.4986310695645777
2000,6.856,1.37814524110667,2.66562,1.866525916351568,3.75699893161215,0.0867727765,-0.14177238335704817
2001,6.914,1.33331610243479,3.89754,1.7710314128621798,2.67619456251671,0.089617012,-0.1870668849440998
2002,7.072,1.50088917837016,5.00202,2.159155361849104,1.6130452766906,0.0943944315,-0.2957258916695446
2003,7.417,1.54598522828674,4.81086,2.235326499202207,2.5565146492653,0.101384393,-0.7411003131807665
2004,7.77,1.51360654214986,3.3984,2.136799229190508,3.6016347352497,0.1084485235,0.03832405420965157
2005,8.027,1.41748845809428,5.22504,2.2078722222984335,2.20105433476766,0.1160547635,-0.30553286247181455
2006,8.29,1.49563747166951,3.72762,2.262164692661233,3.21777232567761,0.126380984,0.4516994693306672
2007,8.541,1.31168138922628,4.4604,2.2995438409123867,2.99476964995074,0.136211088,-0.03824318963684667
2008,8.719,1.35732650847371,3.84444,2.2152855843355135,3.63171614392191,0.140967478,0.2439173022162858
2009,8.587,1.60074719381205,3.41964,2.2833452824044476,3.03488587116191,0.148333776,1.301542264245694
2010,9.043,1.45666197244263,5.16132,2.27344911637993,3.29936676685911,0.157597333,-0.3920712437964107
2011,9.337,1.38141074903361,3.60018,2.385945310985491,4.07585130948786,0.170529021,0.4859051075602575
2012,9.487,1.48566128503926,5.06574,2.4405023985942367,2.8244585502886,0.177551055,0.46440928115642366
2013,9.549,1.53338225227356,5.17194,2.4778657260688846,3.64437796223268,0.1859957655,-0.3977972015280056
2014,9.619,1.64902648764038,4.21614,2.564000039274904,3.83394512048955,0.194189293,0.4597520348759261
2015,9.61,1.70491566984558,6.27642,2.607821039762621,2.64086199804313,0.196215146,-0.406402513960172
2016,9.613,1.55520476980591,6.07464,2.6835066044567957,3.18343431572616,0.199106369,-0.9724825193770462
2017,9.742,1.52110941257222,4.57722,2.519991389973299,3.82941343615064,0.203693613,0.1327909734482815
2018,9.94,1.55363694573466,5.08698,2.5610906617026004,3.77651343542548,0.210855607,-0.1418027583934211
2019,9.945622215923681,1.80263694573466,5.42682,2.6259905646281965,3.13697956068904,0.215297542,0.34317149434110444
