# Global Carbon Budget 2019 — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1958.
# Uncertainties: see the original papers for uncertainties
# Cite as:
# Fossil fuel combustion and cement production emissions:  Gilfillan, D., Marland, G., Boden, T. and Andres, R.: Global, Regional, and National Fossil-Fuel CO2 Emissions, available at: https://energy.appstate.edu/CDIAC, last access: 27 September 2019, 2019.
# Land-use change emissions as average of two bookkeeping models: Houghton, R. A. and Nassikas, A. A.: Global and regional fluxes of carbon from land use and land cover change 1850-2015, Global Biogeochemical Cycles, 31, 456-472, 2017;  Hansis, E., Davis, S. J., and Pongratz, J.: Relevance of methodological choices for accounting of land use change carbon fluxes, Global Biogeochemical Cycles, 29, 1230-1246, 2015.
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink is the average of the two diagnostic ocean models: DeVries, T.: The oceanic anthropogenic CO2 sink: Storage, air-sea fluxes, and transports over the industrial era, Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S., Tanhua, T., Mikaloff Fletcher, S. E., Gerber, M., Doney, S. C., Graven, H. D., Gruber, N., McKinley, G. A., Murata, A., Rios, A. F., and Sabine, C. L.: Global ocean storage of anthropogenic carbon, Biogeosciences, 10, 2169-2191, 2013.
# The land sink is the average of several dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
#
#
#
# Generated with openclimatedata 0.36 from the GCB Excel file from https://doi.org/10.18160/gcp-2019
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil fuel and industry,land-use change emissions,atmospheric growth,ocean sink,land sink,budget imbalance
1792,0.006,,0.494384,0.14901,0.13036338025812913,
1793,0.006,,0.489296,0.15568,0.2443297978569458,
1794,0.006,,0.480816,0.15749000000000002,0.3313857749066064,
1795,0.006,,0.468732,0.16380499999999998,0.2763646799961771,
1796,0.006,,0.45474000000000003,0.164995,0.6207011051458039,
1797,0.007,,0.43947600000000003,0.1658,1.0076587811032094,
1798,0.007,,0.42188000000000003,0.16673,0.5030287535993734,
1799,0.007,,0.401952,0.167235,0.0032673309249184462,
1800,0.008,,0.38054,0.17277,0.4254952807331438,
1801,0.008,,0.36167200000000005,0.173235,-0.18503367870501955,
1802,0.01,,0.34238,0.173365,-0.11489465536935856,
1803,0.009,,0.321816,0.17367,0.8650603786762312,
1804,0.009,,0.300192,0.17359000000000002,0.9535937180738161,
1805,0.009,,0.277296,0.17356,0.16774111344672002,
1806,0.01,,0.25334,0.17350500000000002,0.5366574014716609,
1807,0.01,,0.228112,0.17313499999999998,0.6554068801440355,
1808,0.01,,0.20182400000000003,0.17295,0.5930738540646898,
1809,0.01,,0.174264,0.17259000000000002,0.3718073021452474,
1810,0.01,,0.145644,0.17252,0.5347648235581844,
1811,0.011,,0.11575200000000001,0.16692,-0.12699797381029995,
1812,0.011,,0.0848,0.16627,0.03996217204722537,
1813,0.011,,0.052576,0.165735,0.3914881803720159,
1814,0.011,,0.019292000000000004,0.16021000000000002,0.241896358355388,
1815,0.012,,-0.014628,0.15963,0.34748671478894916,
1816,0.013,,-0.044308,0.15875,0.6410649248659984,
1817,0.014,,-0.067628,0.15806,0.8685171118745983,
1818,0.014,,-0.0848,0.15751,0.3301378994001713,
1819,0.014,,-0.095612,0.15205000000000002,-0.21822836369626797,
1820,0.014,,-0.09985200000000001,0.15117,0.3338170496881339,
1821,0.014,,-0.09815600000000001,0.15066000000000002,-0.4459376576635231,
1822,0.015,,-0.08988800000000001,0.149595,-0.2641775173814357,
1823,0.016,,-0.07526,0.14404499999999998,0.5274296420232842,
1824,0.016,,-0.054484000000000005,0.14338,0.7346984869906025,
1825,0.017,,-0.027348,0.14237,0.11774683657908017,
1826,0.017,,0.006148,0.14153,0.42176239958596384,
1827,0.018,,0.04324800000000001,0.14079999999999998,0.5400960289943217,
1828,0.018,,0.068264,0.140145,0.5165582104536637,
1829,0.018,,0.088192,0.13505,0.1937970638748025,
1830,0.024,,0.106424,0.13455,0.37021916758094775,
1831,0.023,,0.122324,0.134,-0.09405296798021967,
1832,0.023,,0.136528,0.13352,0.027627405514337042,
1833,0.024,,0.148612,0.13358,0.24997898992722167,
1834,0.024,,0.16048400000000002,0.1337,0.0072798430745316944,
1835,0.025,,0.179352,0.133975,0.28502300471272624,
1836,0.029,,0.205428,0.13412,0.6086968219477448,
1837,0.029,,0.237016,0.134745,0.8000693195549914,
1838,0.03,,0.274116,0.13561,0.278466312865501,
1839,0.031,,0.31609200000000004,0.136535,-0.15412540072047062,
1840,0.033,,0.361248,0.132865,0.36400102070191365,
1841,0.034,,0.408948,0.13897,-0.3647459410462078,
1842,0.036,,0.45452800000000004,0.140425,-0.38089968114159484,
1843,0.037,,0.479544,0.14147,0.7883143841320753,
1844,0.039,,0.47933200000000004,0.14274,0.8635699591732529,
1845,0.043,,0.456436,0.14418,0.1595354859577546,
1846,0.043,,0.42145600000000005,0.15013500000000002,0.4157360480106039,
1847,0.046,,0.37693600000000005,0.15123,0.613804499945361,
1848,0.047,,0.32308800000000004,0.1572,0.6398677696051277,
1849,0.05,,0.259276,0.15831,0.27189248396680576,
1850,0.054,0.6878124092903137,0.18868000000000001,0.164195,0.3917768473032171,-0.0028394380129032615
1851,0.054,0.6917828963813781,0.125504,0.165485,-0.094294819226233,0.5490887156076112
1852,0.057,0.6967110608215332,0.06953600000000001,0.171645,0.11448171811172997,0.3980483427098033
1853,0.059,0.7019043304576873,0.00954,0.172905,0.22279549862176606,0.3556638318359212
1854,0.069,0.7046580617465973,-0.038796000000000004,0.17432,0.2367364956912285,0.40139756605536886
1855,0.071,0.7067070177001953,-0.063388,0.18083,0.30552091053825076,0.35474410716194443
1856,0.076,0.71075637292099,-0.06317600000000001,0.18227,0.6048618305674693,0.06280054235352073
1857,0.077,0.7174014745121002,-0.052788,0.18896000000000002,0.8749370401326766,-0.21670756562057636
1858,0.078,0.7228958619594574,-0.036252000000000006,0.19561,0.43579720008416767,0.20574066187528972
1859,0.083,0.7257297288589477,-0.01378,0.1976,-0.1538088102811926,0.7787185391401403
1860,0.091,0.6964274448356629,0.01484,0.19967000000000001,0.2920067246468615,0.28091072018880137
1861,0.095,0.6870172405261994,0.05088,0.206965,-0.38862434065407875,0.9127965811802781
1862,0.097,0.6828662787761688,0.09455200000000001,0.21901500000000002,-0.3111125730652006,0.7774118518413694
1863,0.104,0.6806651023674011,0.146068,0.22638999999999998,0.5784462006382253,-0.16623909827082417
1864,0.112,0.6787248362216949,0.20670000000000002,0.228825,0.7437851067249845,-0.38858527050328967
1865,0.119,0.67925917237854,0.273692,0.236465,0.08354059441280827,0.20456157796573182
1866,0.122,0.6757238340511322,0.334324,0.24401499999999998,0.3544954036346947,-0.13511056958356243
1867,0.13,0.6738890339870454,0.38520400000000005,0.25209000000000004,0.6133136820231897,-0.4467186480361444
1868,0.135,0.6724906383895874,0.426544,0.259695,0.5464667956486201,-0.42521515725903264
1869,0.142,0.6727393100051879,0.45834400000000003,0.26803,0.3232710282409312,-0.23490571823574324
1870,0.147,0.7421768373279571,0.480816,0.271125,0.4100966770928287,-0.2728608397648716
1871,0.156,0.7715766523761749,0.49459600000000004,0.27913,-0.07459477820074711,0.22844543057692202
1872,0.173,0.791496167886734,0.496504,0.287825,0.044275282520601755,0.13589188536613234
1873,0.184,0.8113395608825684,0.485692,0.295945,0.33122553544819283,-0.1175229745656245
1874,0.174,0.826721739906311,0.46216,0.30465,0.27699211596526213,-0.04308037605895104
1875,0.188,0.8417308603897095,0.430572,0.31311500000000003,0.36409366278378835,-0.07804980239407883
1876,0.191,0.854118545856476,0.40958400000000006,0.3218,0.7618277870471011,-0.4480932411906251
1877,0.194,0.8643540648422241,0.404072,0.33546,0.9837435062182666,-0.6649214413760425
1878,0.196,0.8731836157073974,0.413824,0.34426999999999996,0.43979838976449875,-0.12870877405710118
1879,0.21,0.8788236182479859,0.43714400000000003,0.35277000000000003,-0.12279869922814166,0.4217083174761277
1880,0.236,0.87644247146225,0.467672,0.36152,0.5227041536478177,-0.2394536821855679
1881,0.243,0.8904162158317565,0.5035,0.370275,-0.1336267310143982,0.3932679468461547
1882,0.256,0.899824443092346,0.5446280000000001,0.37901,-0.07617977564432381,0.3083662187366696
1883,0.272,0.9110331275863646,0.591268,0.38722999999999996,0.8211579516909574,-0.6166228241045928
1884,0.275,0.920035732963562,0.6461760000000001,0.395745,1.0586083432198852,-0.9054936102563231
1885,0.277,0.928163112716675,0.718468,0.40403500000000003,0.25937120048911777,-0.17671108777244293
1886,0.281,0.9319519757881165,0.7820680000000001,0.40715999999999997,0.6914440298257268,-0.6677200540376105
1887,0.295,0.935921528770447,0.820652,0.415325,0.8583408036321467,-0.8633962748616999
1888,0.327,0.940335587173462,0.838036,0.418595,0.9231258574780555,-0.9124212703045935
1889,0.327,0.9461374998970029,0.851392,0.426245,0.6655924933848879,-0.6700919934878851
1890,0.356,0.9787881441574094,0.8622040000000001,0.433865,0.7213520649293664,-0.682632920771957
1891,0.372,1.00541104668808,0.8600840000000001,0.43643,0.17861932414055864,-0.09772227745247869
1892,0.374,1.0209182585220336,0.8429120000000001,0.44394,0.3378422356030467,-0.22977597708101316
1893,0.37,1.0319135717926025,0.811324,0.45138999999999996,0.6230807761823987,-0.4838812043897961
1894,0.383,1.0438428435401916,0.7721040000000001,0.45926999999999996,0.47770441521867857,-0.282235571678487
1895,0.406,1.0544331481513975,0.7263120000000001,0.46162000000000003,0.6406735639277139,-0.36817241577631654
1896,0.419,1.0627256392059325,0.663984,0.46931,1.1015571394205934,-0.7531255002146608
1897,0.44,1.0730139951057436,0.5895720000000001,0.47716000000000003,1.1314936860110731,-0.6852116909053297
1898,0.465,1.077664193634033,0.53106,0.47980500000000004,0.6780023359990229,-0.14620314236499
1899,0.507,1.081225500682831,0.49565600000000004,0.487715,0.22052921946398205,0.384325281218849
1900,0.534,1.1190538829345704,0.48166400000000004,0.491055,0.7693754018781319,-0.08904051894356158
1901,0.552,1.1485184501838686,0.483148,0.499255,0.19694388426489184,0.5211715659189768
1902,0.566,1.16653600069046,0.49798800000000004,0.502425,-0.2489491476828807,0.9810721483733403
1903,0.617,1.1830638007392886,0.524912,0.51101,1.2170032553583645,-0.4528614546190759
1904,0.624,1.1970654351463321,0.563496,0.519745,1.5157109017496733,-0.777886466603341
1905,0.663,1.2079041955451966,0.608228,0.52319,0.2963873819481415,0.44309881359705505
1906,0.707,1.2152758543663025,0.641088,0.531915,1.0433221686388905,-0.29404931427258785
1907,0.784,1.225981034915924,0.668012,0.540975,1.1987460687880316,-0.39775203387210745
1908,0.75,1.2281478778038024,0.6877280000000001,0.5495049999999999,1.042509323119476,-0.3015944453156736
1909,0.785,1.238171666809082,0.6993880000000001,0.55817,0.7212756308285307,0.044338035980551305
1910,0.819,1.2146435485839846,0.706596,0.56192,1.0454886662141,-0.2803611176301155
1911,0.836,1.2080211761398316,0.7239800000000001,0.570295,0.3558287084315508,0.3939174677082806
1912,0.879,1.1969451555671689,0.7545080000000001,0.57396,0.48388314437691127,0.2635940111902576
1913,0.943,1.1903757457618713,0.787792,0.582225,0.6618229119046161,0.10153583385725529
1914,0.85,1.170182447605133,0.813868,0.58512,0.859201304396129,-0.23800685679099587
1915,0.838,1.159816200492859,0.8344320000000001,0.5938749999999999,0.6009310684718359,-0.031421867978976836
1916,0.901,1.151215197502136,0.8460920000000001,0.5969949999999999,1.0249481104063967,-0.4158199129042608
1917,0.955,1.14626039932251,0.8469400000000001,0.6049,1.6519315738759728,-1.0025111745534627
1918,0.936,1.1451221399116516,0.8344320000000001,0.612745,0.8738450901812247,-0.239899950269573
1919,0.806,1.145382069278717,0.807932,0.61601,0.09654159008948315,0.43089847918923396
1920,0.932,1.1973725366859436,0.7742240000000001,0.62373,1.1117645180193778,-0.38034598133343434
1921,0.803,1.226866429325104,0.747936,0.63178,1.0764092394488682,-0.4262588101237643
1922,0.845,1.250401455680847,0.731824,0.634325,0.490262615767617,0.23898983991322964
1923,0.97,1.261265440170288,0.725464,0.642225,1.2872500787279682,-0.42367363855768003
1924,0.963,1.2708217989616395,0.7271600000000001,0.644645,0.434392356986385,0.4276244419752543
1925,0.975,1.2775986498298644,0.732248,0.65195,0.9179162304211885,-0.049515580591324104
1926,0.983,1.2818912838516234,0.7445440000000001,0.654085,0.22350220504131765,0.6427600788103057
1927,1.062,1.2873289690093994,0.7604440000000001,0.6559950000000001,1.0546651042064137,-0.12177513519701422
1928,1.065,1.288204015281677,0.778464,0.6627449999999999,0.26998630802535245,0.6420087072563248
1929,1.145,1.2861565930023193,0.7894880000000001,0.6640299999999999,0.5054936352251386,0.4721449577771809
1930,1.053,1.34874364138031,0.790548,0.665485,0.7610037688972628,0.18470687248304707
1931,0.94,1.3897156893959046,0.7899120000000001,0.666855,-0.0744924025615544,0.9474410919574588
1932,0.847,1.413317484764099,0.788428,0.67242,0.7053983298471078,0.0940711549169908
1933,0.893,1.4409780233917235,0.7860960000000001,0.67314,0.5736198805007153,0.3011221428910079
1934,0.973,1.4604271120643615,0.7820680000000001,0.673565,0.8309285156189148,0.1468655964454464
1935,1.027,1.4780763356781006,0.773588,0.673935,0.5792706119475541,0.47828272373054603
1936,1.13,1.495995068698883,0.757688,0.673925,0.36633636080924953,0.828045707889633
1937,1.209,1.506227896461487,0.73776,0.673775,0.41540240590348604,0.8882904905580009
1938,1.142,1.513231515281677,0.7133800000000001,0.6734249999999999,0.534965125865899,0.733461389415778
1939,1.192,1.5158448801040652,0.67098,0.6732549999999999,1.290321666200971,0.0732882139030937
1940,1.299,1.5428479751052855,0.606108,0.673305,1.0022599068968048,0.5601750682084807
1941,1.334,1.5663489306869505,0.52258,0.6680299999999999,0.35814468337756133,1.3515942473093894
1942,1.342,1.561596645477295,0.42930000000000007,0.66835,0.8452054321302418,0.9607412133470532
1943,1.391,1.55399248021698,0.33390000000000003,0.6688449999999999,1.0722738404896135,0.8699736397273667
1944,1.383,1.5438885784912109,0.259276,0.6698500000000001,0.04689499241541995,1.950867586075791
1945,1.16,1.5324888988189695,0.214332,0.671235,0.590320052220058,1.2166018465989112
1946,1.238,1.5227885255661011,0.203096,0.678325,0.3745649243255045,1.5048026012405966
1947,1.392,1.5121013760299684,0.21496800000000002,0.6810849999999999,1.096984628549499,0.9110637474804695
1948,1.469,1.495990397331238,0.24994800000000003,0.68902,1.0791771295724937,0.9468452677587447
1949,1.419,1.4705595436706544,0.302948,0.6930799999999999,0.6228586672149028,1.270672876455752
1950,1.63,1.5504818186035154,0.36209600000000003,0.702545,1.9701503347692122,0.14569048383430294
1951,1.767,1.5980461957550052,0.418488,0.71233,0.7850542350759933,1.4491739606790117
1952,1.795,1.6171416026153564,0.47933200000000004,0.7283999999999999,-0.15058791109551686,2.354997513710874
1953,1.841,1.644502557243347,0.547384,0.74464,1.0200589072881063,1.1734196499552405
1954,1.865,1.6734604348068234,0.622008,0.756845,0.8900366110979056,1.2695708237089174
1955,2.042,1.6979964041442872,0.699176,0.7696700000000001,1.960343345412097,0.31080705873218983
1956,2.177,1.7299971008758543,0.774436,0.78329,2.4645481318426437,-0.11527703096678943
1957,2.27,1.7569670255584715,0.869836,0.792965,0.8002617398121278,1.5639042857463434
1958,2.33,1.7874720770492556,1.01972,0.807815,0.05085494318908623,2.239082133860169
1959,2.4172400738251114,1.8103646677017209,2.0448,0.7567593563527443,0.5641968887348682,0.8618484964392198
1960,2.5502242462290896,1.6522492790985104,1.5122999999999998,0.790414326155164,1.3321507234237124,0.5676084757487234
1961,2.5561831848758785,1.5746800705947877,1.6614,0.6809901718857231,0.6874263368926754,1.1010467466922682
1962,2.646897506105517,1.5265188908233644,1.1928,0.7534451252065103,1.3188295126637515,0.9083417590586196
1963,2.796805899529675,1.4676559116210939,1.2140999999999997,0.8878919895797259,1.0916832158520364,1.0707866057190065
1964,2.9423055079237974,1.414413009628296,1.0436999999999999,1.0380866738943026,1.475604356546007,0.7993274871117841
1965,3.0789781468609747,1.362905536529541,2.343,1.1720919397997829,0.5354990459535923,0.39129269763714036
1966,3.2221559974400984,1.318462435020447,2.343,1.1491773176087159,1.4333009114812132,-0.3848597966293832
1967,3.325284604017774,1.295181525123596,1.2993,0.9664556790908194,1.6882888905689697,0.6664215594815812
1968,3.5067761238166026,1.290053425830841,2.1087,1.0702799805086107,2.4811281026337673,-0.863278533494934
1969,3.740343099460153,1.2956680158958436,2.8116,1.1070527412052173,0.5183535326459193,0.5990048415048604
1970,4.050125383804634,1.271824422969818,2.4069,1.032619186074328,0.4260514078901114,1.4563792128100126
1971,4.213719956047652,1.2471406268081666,1.5549,1.1282789480476443,2.5155912855511753,0.2620903492569995
1972,4.40957919036264,1.216660305469513,3.1311,1.3431401559696188,1.1668274559269232,-0.01482811606438883
1973,4.643900982190476,1.193009380886078,3.1098,1.299469135720022,1.3942980896058654,0.033343137750666774
1974,4.623822415737487,1.158836985736847,1.4484000000000001,1.2351677165300707,3.927686910652344,-0.8285952257080815
1975,4.61796029309242,1.1360972407569885,2.6199,1.2310947850881488,2.3945532132613923,-0.49149046450013234
1976,4.862957943350042,1.1212929113349914,2.0661,1.3210350069328811,2.982769383243508,-0.3856535354913557
1977,4.996469166663815,1.103117126514435,4.0896,1.398156021368469,1.424957879101951,-0.8131276072921698
1978,5.179521322002933,1.06598721295166,2.7477,1.4373897022997912,2.650031210556826,-0.5896123779020237
1979,5.317644322979317,1.038699279640198,4.5582,1.3563019686973874,1.4442559019907575,-1.002414268068631
1980,5.292225789323583,1.084985162540436,3.6209999999999996,1.6288639862170988,0.5011000715972916,0.6262468940496285
1981,5.148521496650671,1.102055435045648,2.4494999999999996,1.617185247781383,2.2502952362113158,-0.06640355229637951
1982,5.110302130409437,1.11744058761885,2.13,1.7025704274773776,1.4935962345432092,0.9015760560077
1983,5.158748238514669,1.1601088688595265,3.9405,1.8261309897537323,0.22743127897780077,0.324794838642662
1984,5.308864037422061,1.1983848308555953,2.6412,1.695264433235798,2.712689506913212,-0.5419050718713532
1985,5.497983372513077,1.21821064821135,3.4506,1.6487402646390399,2.6505246947819563,-1.03367093869657
1986,5.576267062105061,1.2537486936145836,2.1726,1.7291614223743013,2.2062169941903242,0.722037339155019
1987,5.757050833937689,1.2910954837219641,5.751,1.8238169223802332,0.42765513672047206,-0.9543257414410523
1988,5.977267884411318,1.3078038938081555,4.7924999999999995,1.707666877606251,1.930199181788996,-1.1452942811757734
1989,6.0673264716739945,1.334689309978933,2.9393999999999996,1.7017748351993545,3.362522283978206,-0.6016813375246319
1990,6.200201951215436,1.3082016196954749,2.4920999999999998,1.81633520767409,2.2690388296035535,0.9309295336332677
1991,6.329408588445987,1.3066275181928075,1.5761999999999998,1.9089131013000855,2.194238049602087,1.956684955736622
1992,6.13166633303753,1.315199822421504,1.4909999999999999,2.099561039110147,2.099321882044938,1.756983234303949
1993,6.199877341556663,1.312940072434856,2.6199,2.0284261392754708,2.831506448149091,0.03298482656695745
1994,6.243946315332149,1.306821277616616,3.5784,1.9031101707607898,1.413587041353071,0.6556703808349047
1995,6.378701601849551,1.2920542120261045,4.153499999999999,1.90789349742481,1.6927566913885332,-0.08339437493768709
1996,6.577389844519236,1.265957577562467,2.2578,1.8597920487487767,3.0555172582121437,0.6702381151207826
1997,6.614872562488479,1.7384025883469483,4.1960999999999995,1.9915423027060986,3.1889207589982242,-1.0232879108688944
1998,6.591112380571013,1.1874079700690245,6.0066,2.092676829815798,1.4328831326345317,-1.753639611810292
1999,6.6748141651790025,1.1614055728039947,2.9181,1.9401277500186778,3.3784653149450534,-0.4004733269807339
2000,6.865272805444425,1.3410948937358707,2.6199,1.9067543638866613,3.7289923918723016,-0.04927905657866649
2001,6.92262071730816,1.272047893457965,3.8766,1.8052898099762211,2.3886606037071245,0.12411819708278005
2002,7.0740758547469405,1.4607478359042845,5.0268,2.148437001123891,1.0442285732433938,0.31535811628393984
2003,7.4148367421892365,1.5195797441245422,4.8777,2.2199446879287117,2.278773300680245,-0.4420015022951773
2004,7.76319804088034,1.4788124299299992,3.3441,2.1515235765430734,3.4532177464367866,0.29316914783047876
2005,8.024317631847921,1.3677681494228944,5.1972,2.217802219473697,1.8148522812574501,0.1622312805396684
2006,8.290304792504577,1.4175660862200805,3.7275,2.2824450620290158,3.0175581800482396,0.6803676366474019
2007,8.537702381401656,1.2356778988377015,4.473,2.316700551504217,2.827420734565671,0.15625899416947053
2008,8.732095488918048,1.2984873902839906,3.7914,2.2733577407005203,3.503595409857563,0.4622297286439574
2009,8.605967999730176,1.5042493428983335,3.4293,2.3359533262879113,2.716046100161253,1.6289179161793452
2010,9.047813838749612,1.384645045093524,5.1759,2.3051098028771184,3.1326589734526653,-0.1812098924866481
2011,9.353586149214253,1.3420547092073853,3.6209999999999996,2.4274063426709778,4.13032894877632,0.5169055669743408
2012,9.495930589140873,1.4680351014342956,5.0907,2.4789846914245803,2.5455872001153823,0.8486937990352059
2013,9.54132839602987,1.5186219468021425,5.1333,2.503031232215654,3.2806814022852104,0.14293770833114783
2014,9.613765781816554,1.6591507671770875,4.323899999999999,2.5786925369700975,3.715410525962766,0.6549134860607788
2015,9.617533007146902,1.7035260804815064,6.3261,2.6402461457763735,2.1955269493264575,0.1591859925255763
2016,9.656027242560564,1.537406490675905,6.0705,2.670963601798297,2.7188237683803056,-0.2668536369421348
2017,9.773607426431546,1.4690239295435181,4.5794999999999995,2.54155458363638,3.582831985052934,0.5387447872857507
2018,9.981646894153481,1.508849132218384,5.154599999999999,2.6282498443698254,3.4688283630895373,0.23881781891250276
