# Global Carbon Budget 2018 — Global_Carbon_Budget_2018v1.0.xlsx  — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability.
# Uncertainties: see the original papers for uncertainties
# Cite as:
# Fossil fuel combustion and cement production emissions:  Cite as: Boden, T. A., Marland, G., and Andres, R. J.: Global, Regional, and National Fossil-Fuel CO2 Emissions, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tenn., U.S.A., doi 10.3334/CDIAC/00001_V2017, 2017; available at: http://cdiac.ess-dive.lbl.gov/trends/emis/overview_2014.html
# Land-use change emissions as average of two bookkeeping models: Houghton, R. A. and Nassikas, A. A.: Global and regional fluxes of carbon from land use and land cover change 1850-2015, Global Biogeochemical Cycles, 31, 456-472, 2017;  Hansis, E., Davis, S. J., and Pongratz, J.: Relevance of methodological choices for accounting of land use change carbon fluxes, Global Biogeochemical Cycles, 29, 1230-1246, 2015.
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink is the average of the two diagnostic ocean models: DeVries, T.: The oceanic anthropogenic CO2 sink: Storage, air-sea fluxes, and transports over the industrial era, Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S., Tanhua, T., Mikaloff Fletcher, S. E., Gerber, M., Doney, S. C., Graven, H. D., Gruber, N., McKinley, G. A., Murata, A., Rios, A. F., and Sabine, C. L.: Global ocean storage of anthropogenic carbon, Biogeosciences, 10, 2169-2191, 2013.
# The land sink is the average of several dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
# Generated with openclimatedata 0.40.1 from the GCB Excel file 'Global_Carbon_Budget_2018v1.0.xlsx' from https://doi.org/10.18160/gcp-2018 
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil fuel and industry,land-use change emissions,atmospheric growth,ocean sink,land sink,budget imbalance
1818,0.014,,-0.0848,0.15751,0.1447463181880687,
1819,0.014,,-0.095612,0.15205000000000002,-0.17674251464366725,
1820,0.014,,-0.09985200000000001,0.15117,0.48611660226502323,
1821,0.014,,-0.09815600000000001,0.15066000000000002,-0.2960148207802857,
1822,0.015,,-0.08988800000000001,0.149595,-0.28487589437093913,
1823,0.016,,-0.07526,0.14404499999999998,0.600988258372851,
1824,0.016,,-0.054484000000000005,0.14338,0.6271252557880014,
1825,0.017,,-0.027348,0.14237,-0.023089854203224344,
1826,0.017,,0.006148,0.14153,0.4861863952171485,
1827,0.018,,0.04324800000000001,0.14079999999999998,0.4890611892578338,
1828,0.018,,0.068264,0.140145,0.5609239692323947,
1829,0.018,,0.088192,0.13505,0.27793698857216403,
1830,0.024,,0.106424,0.13455,0.32906546409390797,
1831,0.023,,0.122324,0.134,-0.1597854213644215,
1832,0.023,,0.136528,0.13352,0.0654468928259336,
1833,0.024,,0.148612,0.13358,0.19782170876576183,
1834,0.024,,0.16048400000000002,0.1337,-0.004667858951894876,
1835,0.025,,0.179352,0.133975,0.268831142513163,
1836,0.029,,0.205428,0.13412,0.7167338526547166,
1837,0.029,,0.237016,0.134745,0.7108099347014224,
1838,0.03,,0.274116,0.13561,-0.023312956901900675,
1839,0.031,,0.31609200000000004,0.136535,-0.10393181016299083,
1840,0.033,,0.361248,0.132865,0.4254986675875377,
1841,0.034,,0.408948,0.13897,-0.481952367452918,
1842,0.036,,0.45452800000000004,0.140425,-0.1166779100702561,
1843,0.037,,0.479544,0.14147,0.8368861376673861,
1844,0.039,,0.47933200000000004,0.14274,0.86464021215634,
1845,0.043,,0.456436,0.14418,0.01709777543141388,
1846,0.043,,0.42145600000000005,0.15013500000000002,0.5781130302649717,
1847,0.046,,0.37693600000000005,0.15123,0.5168171204312815,
1848,0.047,,0.32308800000000004,0.1572,0.6703209841318921,
1849,0.05,,0.259276,0.15831,0.40701328433794454,
1850,0.054,0.687814,0.18868000000000001,0.164195,0.5615316068542759,-0.1725926068542759
1851,0.054,0.691781,0.125504,0.165485,-0.01670794050663954,0.47149994050663957
1852,0.057,0.696712,0.06953600000000001,0.171645,0.26513464622807115,0.24739635377192892
1853,0.059,0.7019015,0.00954,0.172905,0.08062793788680857,0.4978285621131913
1854,0.069,0.7046589999999999,-0.038796000000000004,0.17432,0.1818636963079914,0.45627130369200847
1855,0.071,0.7067045,-0.063388,0.18083,0.14065865782516207,0.5196038421748379
1856,0.076,0.710762,-0.06317600000000001,0.18227,0.6090289071520113,0.05863909284798874
1857,0.077,0.717398,-0.052788,0.18896000000000002,0.8420055246436707,-0.18377952464367087
1858,0.078,0.7228975,-0.036252000000000006,0.19561,0.2092967244689288,0.43224277553107116
1859,0.083,0.7257279999999999,-0.01378,0.1976,-0.02665987356276718,0.651567873562767
1860,0.091,0.6964235000000001,0.01484,0.19967000000000001,0.4393522560589536,0.1335612439410464
1861,0.095,0.687022,0.05088,0.206965,-0.3904852863424289,0.914662286342429
1862,0.097,0.682864,0.09455200000000001,0.21901500000000002,-0.1351137423993623,0.6014107423993622
1863,0.104,0.6806675,0.146068,0.22638999999999998,0.7940658542805489,-0.38185635428054876
1864,0.112,0.6787235,0.20670000000000002,0.228825,0.6389876677971276,-0.2837891677971277
1865,0.119,0.679261,0.273692,0.236465,-0.03167811728801738,0.3197821172880174
1866,0.122,0.6757165,0.334324,0.24401499999999998,0.6445080352040691,-0.42513053520406896
1867,0.13,0.6738919999999999,0.38520400000000005,0.25209000000000004,0.5522240339708279,-0.38562603397082806
1868,0.135,0.6724924999999999,0.426544,0.259695,0.5308224970127278,-0.40956899701272786
1869,0.142,0.6727405,0.45834400000000003,0.26803,0.425456639946305,-0.3370901399463052
1870,0.147,0.742173,0.480816,0.271125,0.5647907708183086,-0.4275587708183086
1871,0.156,0.771577,0.49459600000000004,0.27913,-0.13618519226992493,0.29003619226992494
1872,0.173,0.7914905,0.496504,0.287825,0.19911696987452548,-0.018955469874525566
1873,0.184,0.8113445,0.485692,0.295945,0.20902001529322417,0.004687484706775935
1874,0.174,0.8267165000000001,0.46216,0.30465,0.22377256504101084,0.010133934958989177
1875,0.188,0.8417365,0.430572,0.31311500000000003,0.34033487599771867,-0.054285375997718655
1876,0.191,0.8541399999999999,0.40958400000000006,0.3218,0.8305399127034655,-0.5167839127034655
1877,0.194,0.8643460000000001,0.404072,0.33546,0.9027727682443356,-0.5839587682443355
1878,0.196,0.873174,0.413824,0.34426999999999996,0.4224894274481179,-0.11140942744811788
1879,0.21,0.8788279999999999,0.43714400000000003,0.35277000000000003,0.1096352848937273,0.1892787151062726
1880,0.236,0.8764685,0.467672,0.36152,0.6781630729113286,-0.39488657291132867
1881,0.243,0.8904194999999999,0.5035,0.370275,-0.10187904572758762,0.3615235457275877
1882,0.256,0.899815,0.5446280000000001,0.37901,0.012647480570103571,0.2195295194298963
1883,0.272,0.911017,0.591268,0.38722999999999996,0.9404165008785338,-0.7358975008785338
1884,0.275,0.920028,0.6461760000000001,0.395745,1.046761828291483,-0.8936548282914829
1885,0.277,0.9281675,0.718468,0.40403500000000003,0.19876462252387023,-0.11610012252387025
1886,0.281,0.9319390000000001,0.7820680000000001,0.40715999999999997,0.8634473706146051,-0.839736370614605
1887,0.295,0.9359395000000001,0.820652,0.415325,0.7026238694839748,-0.7076613694839748
1888,0.327,0.940356,0.838036,0.418595,0.9308618802956856,-0.920136880295686
1889,0.327,0.946142,0.851392,0.426245,0.6398141763844003,-0.6443091763844002
1890,0.356,0.9787855,0.8622040000000001,0.433865,0.7477085105005713,-0.7089920105005716
1891,0.372,1.0054295,0.8600840000000001,0.43643,0.15318191001446413,-0.07226641001446454
1892,0.374,1.0209355,0.8429120000000001,0.44394,0.5722033462932656,-0.46411984629326586
1893,0.37,1.031906,0.811324,0.45138999999999996,0.6062367301823878,-0.4670447301823879
1894,0.383,1.0438205,0.7721040000000001,0.45926999999999996,0.42283390462027354,-0.22738740462027374
1895,0.406,1.0544435,0.7263120000000001,0.46162000000000003,0.6320996321338431,-0.359588132133843
1896,0.419,1.0627185,0.663984,0.46931,1.2479133497559343,-0.8994888497559343
1897,0.44,1.0729945,0.5895720000000001,0.47716000000000003,1.1404151357663725,-0.6941526357663723
1898,0.465,1.077679,0.53106,0.47980500000000004,0.4706564808012254,0.06115751919877477
1899,0.507,1.0812415,0.49565600000000004,0.487715,0.4751905721667586,0.12967992783324145
1900,0.534,1.1190395,0.48166400000000004,0.491055,0.7200380728873282,-0.03971757288732847
1901,0.552,1.1485325,0.483148,0.499255,0.09419084778972289,0.623938652210277
1902,0.566,1.16651,0.49798800000000004,0.502425,-0.25882714352972214,0.9909241435297221
1903,0.617,1.1830865,0.524912,0.51101,1.3641884796281136,-0.6000239796281139
1904,0.624,1.1970615,0.563496,0.519745,1.633158714561862,-0.8953382145618622
1905,0.663,1.2079355,0.608228,0.52319,0.30455442194793775,0.43496307805206236
1906,0.707,1.2152805,0.641088,0.531915,1.1964390779123086,-0.44716157791230904
1907,0.784,1.2260054999999999,0.668012,0.540975,1.2822559255949315,-0.48123742559493143
1908,0.75,1.228141,0.6877280000000001,0.5495049999999999,1.0528831720039165,-0.31197517200391633
1909,0.785,1.2381835,0.6993880000000001,0.55817,0.7692352733078344,-0.0036097733078346295
1910,0.819,1.2146625,0.706596,0.56192,1.211722129218736,-0.44657562921873595
1911,0.836,1.208042,0.7239800000000001,0.570295,0.41980282048849604,0.32996417951150403
1912,0.879,1.196944,0.7545080000000001,0.57396,0.5565518343341511,0.1909241656658487
1913,0.943,1.1903755,0.787792,0.582225,0.6697492553966576,0.0936092446033423
1914,0.85,1.1701925,0.813868,0.58512,0.828888224337804,-0.20768372433780424
1915,0.838,1.159823,0.8344320000000001,0.5938749999999999,0.3704532715820651,0.19906272841793493
1916,0.901,1.151236,0.8460920000000001,0.5969949999999999,1.1448787306360513,-0.5357297306360516
1917,0.955,1.1462675,0.8469400000000001,0.6049,1.7592342231920823,-1.1098067231920825
1918,0.936,1.14513,0.8344320000000001,0.612745,0.8534074255900405,-0.21945442559004036
1919,0.806,1.1453885,0.807932,0.61601,-0.016796314680003033,0.5442428146800031
1920,0.932,1.1973530000000001,0.7742240000000001,0.62373,1.1293213159824915,-0.3979223159824916
1921,0.803,1.2268835,0.747936,0.63178,1.205180134300369,-0.5550126343003692
1922,0.845,1.250392,0.731824,0.634325,0.5639150700797858,0.16532792992021417
1923,0.97,1.2612545,0.725464,0.642225,1.405882988327353,-0.5423174883273529
1924,0.963,1.2708055,0.7271600000000001,0.644645,0.2975594015231488,0.5644410984768509
1925,0.975,1.2775815000000001,0.732248,0.65195,0.8435247493316117,0.024858750668388385
1926,0.983,1.281906,0.7445440000000001,0.654085,0.10752892460853485,0.7587480753914648
1927,1.062,1.2873204999999999,0.7604440000000001,0.6559950000000001,1.139084342549088,-0.20620284254908805
1928,1.065,1.288228,0.778464,0.6627449999999999,0.17731746133878143,0.7347015386612183
1929,1.145,1.2861639999999999,0.7894880000000001,0.6640299999999999,0.6151068460970178,0.3625391539029823
1930,1.053,1.3487665,0.790548,0.665485,0.7236166126615489,0.22211688733845092
1931,0.94,1.389699,0.7899120000000001,0.666855,-0.15207882954289656,1.0250108295428961
1932,0.847,1.4132915000000001,0.788428,0.67242,0.6957809744223622,0.10366252557763822
1933,0.893,1.4409935,0.7860960000000001,0.67314,0.6428753014205306,0.231882198579469
1934,0.973,1.4604475,0.7820680000000001,0.673565,0.9336553929367463,0.04415910706325343
1935,1.027,1.478085,0.773588,0.673935,0.5777064508153296,0.47985554918467077
1936,1.13,1.495981,0.757688,0.673925,0.2585953854090185,0.9357726145909813
1937,1.209,1.5062475,0.73776,0.673775,0.3979631421044073,0.9057493578955929
1938,1.142,1.5132180000000002,0.7133800000000001,0.6734249999999999,0.5062577809225304,0.7621552190774696
1939,1.192,1.515825,0.67098,0.6732549999999999,1.2967010824070562,0.06688891759294346
1940,1.299,1.5428565,0.606108,0.673305,0.7598732867349116,0.8025702132650885
1941,1.334,1.566344,0.52258,0.6680299999999999,0.30518980071074975,1.4045441992892505
1942,1.342,1.561578,0.42930000000000007,0.66835,0.8027104356903895,1.0032175643096104
1943,1.391,1.5539735000000001,0.33390000000000003,0.6688449999999999,1.0060551728786933,0.9361733271213066
1944,1.383,1.5438925,0.259276,0.6698500000000001,-0.18853486917115087,2.186301369171151
1945,1.16,1.5325055,0.214332,0.671235,0.5969839338650575,1.2099545661349427
1946,1.238,1.522809,0.203096,0.678325,0.42995666319459946,1.4494313368054006
1947,1.392,1.5120844999999998,0.21496800000000002,0.6810849999999999,1.2362067580768492,0.7718247419231505
1948,1.469,1.496022,0.24994800000000003,0.68902,1.0446974421847268,0.9813565578152734
1949,1.419,1.470539,0.302948,0.6930799999999999,0.5781602039501175,1.3153507960498827
1950,1.63,1.551474,0.36209600000000003,0.702545,1.9197423574942103,0.19709064250578923
1951,1.767,1.5986225,0.418488,0.71233,0.8098318329705505,1.4249726670294491
1952,1.795,1.617154,0.47933200000000004,0.7283999999999999,-0.07238560091042306,2.2768076009104234
1953,1.841,1.645189,0.547384,0.74464,1.1163506764871747,1.077814323512825
1954,1.865,1.673788,0.622008,0.756845,0.947025550105617,1.2129094498943833
1955,2.042,1.6986469999999998,0.699176,0.7696700000000001,2.0184019921540735,0.25339900784592606
1956,2.177,1.730973,0.774436,0.78329,2.6123671486106788,-0.2621201486106788
1957,2.27,1.757792,0.869836,0.792965,0.8014776291818775,1.5635133708181224
1958,2.33,1.788939,1.01972,0.807815,-0.057093624823088863,2.3484976248230893
1959,2.453377862175623,1.8105875,1.174692,0.833695,0.5160732038893334,1.7395051582862902
1960,2.568376024196962,1.6725925,1.309736,0.884895,1.394030036021288,0.6523074881756736
1961,2.5797237268452506,1.6075789999999999,1.43418,0.91639,0.6050982147596353,1.231634512085615
1962,2.685098813534764,1.566764,1.54972,0.94301,1.3483486485510414,0.4107841649837227
1963,2.8327150537754875,1.5138090000000002,1.658476,0.959765,0.8777942653149748,0.8504887884605123
1964,2.993811446773101,1.463909,1.76172,0.957005,1.4005760148243114,0.33841943194878965
1965,3.12940781166004,1.4176845,1.8607240000000003,0.976585,0.42322912438025706,1.2865541872797825
1966,3.287542540322455,1.376039,1.956336,1.0425849999999999,1.2784244128086384,0.38623612751381664
1967,3.3927427335497042,1.3547755000000001,2.0487680000000004,1.090485,1.6283938585402584,-0.020128624990554123
1968,3.56535197647703,1.3537065,2.13802,1.11484,2.530557659478927,-0.8643591830018966
1969,3.7790467616883934,1.3626985,2.2251520000000005,1.179405,0.5042561394982124,1.232932122190181
1970,4.051805399244495,1.3222525,2.309952,1.23935,0.44183971545725453,1.3829161837872408
1971,4.205708938864511,1.2846085,2.3924200000000004,1.248825,2.462389384627926,-0.6133169457634153
1972,4.373359927410958,1.247343,2.47298,1.2738900000000002,1.0479743159853874,0.8258586114255699
1973,4.61063357787772,1.219347,2.5512080000000004,1.36857,1.4607379108813485,0.4494646669963709
1974,4.618880652413738,1.179256,2.627104,1.40741,4.071815438868273,-2.3081927864545335
1975,4.592150915119846,1.147874,2.700032,1.396305,2.437260749324857,-0.793572834205011
1976,4.858343999858853,1.1304835,2.770204,1.4261,2.95780246311856,-1.1652789632597056
1977,5.009672277654693,1.1061895,2.836984,1.48752,1.4178921111729177,0.3734656664817759
1978,5.0659658440095185,1.069233,2.898676,1.564655,2.8180625008302314,-1.1461946568207129
1979,5.347769870782978,1.0425105,2.954644,1.60657,1.5362415330080235,0.29282483777495383
1980,5.291510470979757,1.0857835,3.003616,1.65768,0.5193541747523603,1.1966437962273968
1981,5.127489797479622,1.0957122161468749,3.0464400000000005,1.6971850000000002,2.274392563691387,-0.7948155500648912
1982,5.082990090552044,1.10755072307875,3.0839640000000004,1.7116449999999999,1.5549001341077344,-0.15996832047694198
1983,5.0626222811155595,1.149622054360625,3.1176719999999998,1.75591,0.2165196278004969,1.122142707675688
1984,5.2447778511901415,1.1860191440575,3.1479880000000002,1.8101349999999998,2.832296742392596,-1.3596227471449556
1985,5.401916441748811,1.203916926249375,3.1742760000000003,1.844355,2.640692346253598,-1.0534899782554126
1986,5.566580112921058,1.2417279364162501,3.1967480000000004,1.86773,2.251247213889719,-0.5074171645524101
1987,5.707536433178642,1.2790880361931252,3.215616,1.904925,0.3175652995988524,1.5485181697729153
1988,5.917333330232874,1.296568148855,3.2308800000000004,1.9896,1.8901879753626463,0.10323350372522722
1989,6.046489009209611,1.323416197681875,3.2425400000000004,2.029875,3.517669256389331,-1.420179049497845
1990,6.0539867268148475,1.3216556059587499,3.2518680000000004,2.011225,2.341613184315106,-0.22906385154150932
1991,6.12155497434383,1.332811296955625,3.2614080000000003,2.010435,2.143550589069182,0.038972682230272504
1992,6.057616029068111,1.3480321939425,3.273492,1.994465,2.013203000651581,0.12448822235903023
1993,6.046163511939713,1.3488652202543752,3.289604,1.966565,2.8851850698626764,-0.746325337668587
1994,6.150063583272719,1.34457729911625,3.310592,1.9983,1.4861991251469928,0.6995497572419769
1995,6.279319153047653,1.330907061128125,3.335184,2.079185,1.642830748952982,0.5530264652227963
1996,6.420027048712118,1.30558519969,3.361472,2.1273350000000004,3.140624141064978,-0.9038188926628603
1997,6.527109553392247,1.7800729821,3.3875480000000002,2.141925,2.9848355757357456,-0.2071260402434998
1998,6.546120058852035,1.22751164635,3.411928,2.2067249999999996,1.3447812307364642,0.8101974744655713
1999,6.5312667762301055,1.2015517391000001,3.432916,2.280835,3.7048439783852793,-1.6857764630551735
2000,6.702699531507488,1.31581477775,3.449028,2.26995,3.9868284800578584,-1.6872921708003723
2001,6.860807775047344,1.1778398767000002,3.4611120000000004,2.27439,2.40704862438942,-0.10390297264207682
2002,6.95802143965997,1.3381581312000002,3.46938,2.329955,0.9089681513776839,1.587876419482285
2003,7.332625103862464,1.38701752975,3.474044,2.4113049999999996,2.314355287072639,0.519938346539826
2004,7.693121980142023,1.3361430609,3.475528,2.4571199999999997,3.463559798804506,-0.36694275776248375
2005,7.984417672135794,1.2139657133,,2.4864800000000002,1.6069426120162724,
2006,8.266057965499298,1.2540372547,,2.538875,3.121595983952494,
2007,8.427987253249395,1.0725424216000001,,2.5546249999999997,2.792416326336218,
2008,8.699715010028491,1.1284436556,,2.56434,3.708787992287409,
2009,8.60347788577261,1.5734613982,,2.5940250000000002,2.7727911573119597,
2010,9.024741051393075,1.4189485909500001,,2.64811,3.099364508102605,
2011,9.377010349375093,1.3553310907,,,4.2544394819186255,
2012,9.5303735561484,1.5991392492499998,,,2.4894357157634324,
2013,9.609139186247091,1.5421060007,,,3.267517663988908,
2014,9.690454977986782,1.6015034491,,,3.803287482640262,
2015,9.678697253424327,1.6231915259999998,,,1.8378471554484108,
2016,9.736653777100067,1.30013898832,,,2.577242923404433,
2017,9.867156562529605,1.38841793632,,,3.782197445607251,
